unkn;pb-simp-nonunif;
opt;peg-solitaire-a3;1
opt;pg5_34;-14339.35345
opt;pg;-8674.34260712
opt;physiciansched3-3;2623271.326667
opt;physiciansched3-4;1480389.74666667
opt;physiciansched5-3;21100
opt;physiciansched6-1;28501
opt;physiciansched6-2;49324
opt;pigeon-08;-7000
opt;pigeon-10;-9000
opt;pigeon-11;-10000
opt;pigeon-12;-11000
opt;pigeon-13;-12000
opt;pigeon-16;-15000
opt;pigeon-19;-18000
opt;pigeon-20;-19000
opt;piperout-03;74982
opt;piperout-08;125055
opt;piperout-27;8124
opt;piperout-d20;29948
opt;piperout-d27;8124
best;pizza27i;701882
best;pizza78i;564039
opt;pk1;11
best;polygonpack3-15;-54680307.392604
best;polygonpack4-10;-53594065.703
best;polygonpack4-15;-59923296.24180551
best;polygonpack4-7;-51837707.9503404
best;polygonpack5-15;-54950356.2656221
inf;ponderthis0517-inf;
opt;pp08a;7350
opt;pp08aCUTS;7350
opt;probportfolio;16.734246764
opt;prod1;-56
opt;prod2;-62
best;proteindesign121hz512p19;3389
opt;proteindesign121hz512p9;1473
opt;proteindesign121pgb11p9;1209
opt;proteindesign122trx11p8;1747
opt;protfold;-31
opt;pw-myciel4;10
opt;pythago7824;0
unkn;pythago7825;
opt;qap10;340
opt;qiu;-132.87313695
opt;qnet1;16029.692681
opt;qnet1_o;16029.692681
opt;queens-30;-40
best;r4l4-02-tree-bounds-50;499258899.0000009
opt;r50x360;1653
opt;r80x800;5332
opt;radiationm18-12-05;17566
opt;radiationm40-10-02;155328
opt;rail01;-70.5699643
opt;rail02;-200.4499077
opt;rail03;-867.093965444446
opt;rail507;174
opt;railway_8_1_0;400
best;ramos3;192.0
opt;ran12x21;3664
opt;ran13x13;3252
opt;ran14x18-disj-8;3712
opt;ran14x18;3712
opt;ran16x16;3823
opt;rd-rplusc-21;165395.275295
opt;reblock115;-36800603.2332
opt;reblock166;-600052168.91
opt;reblock354;-39280521.2281657
opt;reblock420;-517793000
opt;reblock67;-34630648.43833169
opt;rentacar;30356760.9838
best;rfds-4-days;-1126397.23187544
opt;rlp1;14.99999999991
opt;rmatr100-p10;423
opt;rmatr100-p5;976
opt;rmatr200-p10;2017
opt;rmatr200-p20;837
opt;rmatr200-p5;4521
opt;rmine10;-1913.88062
best;rmine11;-2508.404144
best;rmine13;-3494.715232
unkn;rmine14;
best;rmine15;-5018.006238
best;rmine21;-10617.615401999996
best;rmine25;-15536.55450900004
opt;rmine6;-457.18614
opt;rocI-3-11;-50403
opt;rocI-4-11;-6020203
best;rocII-10-11;-11.788306728252564
opt;rocII-4-11;-6.652756
opt;rocII-5-11;-6.675504731538
unkn;rocII-7-11;
best;rocII-8-11;-8.73984535026115
unkn;rocII-9-11;
opt;rococoB10-011000;19449
opt;rococoC10-001000;11460
opt;rococoC11-010100;20889
opt;rococoC11-011100;20889
best;rococoC12-010001;34270
unkn;rococoC12-111000;
opt;roi2alpha3n4;-63.20849503
opt;roi5alpha10n8;-52.322274351
opt;roll3000;12889.999992
opt;rout;1077.56
opt;rpp22falsei;0
opt;rvb-sub;16.08499802
best;rwth-timetable;791001
opt;s100;-0.1697235270583
opt;s1234;29
opt;s250r10;-0.1717804834232
opt;s55;-22.15177316
best;s82;-33.7852376465887
opt;satellites1-25;-5
opt;satellites2-25;-19
opt;satellites2-40;-19
opt;satellites2-60-fs;-19
opt;satellites2-60;-19
opt;satellites3-25;-25
opt;satellites3-40-fs;-25
opt;satellites3-40;-25
opt;satellites4-25;-25
opt;savsched1;3217.7
best;scpj4scip;129.0
best;scpk4;321.0
best;scpl4;263.0
best;scpm1;561.0
best;scpn2;534
best;sct1;-187.527650839031
opt;sct2;-230.9891623
best;sct31;-29.317051745
opt;sct32;-17.8875590846509
best;sct5;-228.1172303718
best;seqsolve1;4279
unkn;seqsolve2short4288;
unkn;seqsolve3short4288excess384;
opt;set1ch;54537.8
best;set3-09;176497.15
opt;set3-10;185179.043049708
opt;set3-15;124886
best;set3-16;134040.409752288
opt;set3-20;159462.572721458
opt;seymour-disj-10;287
opt;seymour1;410.76370139
opt;seymour;423
opt;shiftreg1-4;132.66969396
opt;shiftreg2-7;230.326187744737
best;shiftreg5-1;522.47114434429
best;shipsched;114165.945759944
opt;shipschedule3shipsi;-265650
opt;shipschedule6shipsmixi;-301650
unkn;shipschedule8shipsmixuci;
best;shs1014;22671.75152511
opt;shs1023;13136.636273
best;shs1042;11070.7015802402
best;siena1;10359207.143918365
best;sing11;19108639.4603942
unkn;sing161;
best;sing17;36177046.91482
unkn;sing245;
unkn;sing2;
opt;sing326;7753674.85376
unkn;sing359;
opt;sing44;8128831.1772
best;sing5;18778435.6076774
opt;snip10x10-35r1budget17;72.3086203570709
opt;snp-02-004-104;586803238.657
best;snp-04-052-052;885202237.1881002
best;snp-06-004-052;1869531919.902
best;snp-10-004-052;5906642865.78
best;snp-10-052-052;6364531568.737051
opt;sorrell3;-16
best;sorrell4;-24
best;sorrell7;-196.0
opt;sorrell8;-350
opt;sp150x300d;69
opt;sp97ar;660705645.759
opt;sp97ic;427684487.68
opt;sp98ar;529740623.2
opt;sp98ic;449144758.4
opt;sp98ir;219676790.4
best;splan1;341753.132832921
opt;splice1k1;-394
best;splice1k1i;-394
opt;square23;13
opt;square31;15
opt;square37;14.9999997973
opt;square41;15
opt;square47;15.99999999979
inf;stein15inf;
inf;stein45inf;
inf;stein9inf;
opt;stoch-vrpvrp-s5v2c8vrp-v2c8i;330
best;stockholm;124.999999999967
opt;stp3d;493.71965
unkn;sts405;
unkn;sts729;
opt;supportcase10;7
opt;supportcase11;-14.281996107
opt;supportcase12;-7559.533053817
opt;supportcase14;288
opt;supportcase16;288
opt;supportcase17;1330
opt;supportcase18;48
opt;supportcase19;12677206
opt;supportcase1;20078
opt;supportcase20;45592
opt;supportcase21i;20
inf;supportcase22;
best;supportcase23;-12160.6593559088
opt;supportcase25;0.04829280869043
opt;supportcase26;1745.123813
opt;supportcase27i;1330
opt;supportcase28i;20
inf;supportcase29;
best;supportcase2;109137
unkn;supportcase30;
best;supportcase31;-3720089.081
opt;supportcase33;-345
opt;supportcase34;83.99999986
best;supportcase35;-314.500022917186
opt;supportcase37;-1048.96
best;supportcase38;32873.9683458331
best;supportcase39;-1085069.602859
opt;supportcase3;0
opt;supportcase40;24256.3122898
best;supportcase41;32.03376809388
opt;supportcase42;7.75863072227
opt;supportcase43;0
opt;supportcase4;0
opt;supportcase6;51906.47737
opt;supportcase7;-1132.223177
opt;swath1;379.07129575
opt;swath2;385.19969295
opt;swath3;397.76134365
opt;swath;467.407491
opt;t11nonreg;1029039.5
best;t1717;158820
best;t1722;109137
opt;ta1-UUM;7518328.2
opt;ta2-UUE;37871728.59
opt;tanglegram1;5182
opt;tanglegram2;443
opt;tanglegram4;10696
opt;tanglegram6;1224
opt;tbfp-bigm;24.163194443
opt;tbfp-network;24.16319444
opt;thor50dday;40417
opt;timtab1;764772
opt;timtab1CUTS;764772
opt;timtab2;1096560
best;tokyometro;8329.4
opt;toll-like;610
opt;tpl-tub-ss16;150501
best;tpl-tub-ws1617;121108.0
opt;tr12-30;130596
opt;traininstance2;71820
opt;traininstance6;28290
opt;transportmoment;-3063103721.717
opt;trento1;5189487
opt;triptim1;22.8681
opt;triptim2;12.0051
opt;triptim3;13.5311
best;triptim4;9.8181
opt;triptim7;2566.02
best;triptim8;2566.069
opt;tw-myciel4;10
unkn;uc-case11;
opt;uc-case3;7204.918769
inf;uc720-7-4-4-8;
best;uccase10;39134.295915
opt;uccase12;11507.4050616
opt;uccase7;26834.2842733101
opt;uccase8;11167.74532
opt;uccase9;10993.131409
opt;uct-subprob;314
opt;umts;30090328
opt;unitcal_7;19635558.244
opt;usAbbrv-8-25_70;120
best;usafa;160.1671357657
best;v150d30-2hopcds;41
best;van;4.57384993378808
opt;var-smallemery-m6j6;-149.37501
opt;vpm2;13.75
opt;vpphard2;81
opt;vpphard;5
opt;wachplan;-8
opt;wnq-n100-mw99-14;259
opt;woodlands09;0
best;xmas10-2;-495
best;xmas10;-495
best;z26;-1187.0
best;zeil;1109.55
unkn;zib01;
inf;zib02;
opt;zib54-UUE;10334015.82
